Date,Campaign Group,Cost,Impressions ,Clicks ,CPC ,CTR ,Close Rate ,Quotes ,Sales ,CPQ ,CPS 
9/7/2020,Prospecting - Facebook,3606.53,202755,554,6.509981949,0.002732362,0.011765,170,2,21.21488235,1803.265
9/7/2020,Prospecting - Native,2149.04,0,3270,0.657198777,0.004266501,0,15,0,143.2693333,0
9/7/2020,Prospecting - Twitter,0,0,0,0,0,0,1,0,0,0
9/7/2020,Prospecting - YouTube,0,0,0,0,0,0,3,0,0,0
9/7/2020,RT - Discovery,3449.7548,202402,1779,1.939153907,0.008789439,0,26,0,132.6828769,0
9/7/2020,RT - Display,3206.04,135271,504,6.361190476,0.003725854,0.04,25,1,128.2416,3206.04
9/7/2020,RT - Facebook,2922.7501,159967,295,9.907627458,0.00184413,0,28,0,104.3839321,0
9/7/2020,RT - Native,17.69,0,8,2.21125,0.002961866,0,2,0,8.845,0
9/7/2020,RT - YouTube,1800.0042,47604,269,6.691465428,0.005650786,0,0,0,0,0
9/7/2020,Smart Display,402.3001,145771,1290,0.311860543,0.008849497,0,0,0,0,0
9/8/2020,Brand Search - Bing,6103.63,27753,1138,5.363471002,0.041004576,0.111588,233,26,26.19583691,234.755
9/8/2020,Brand Search - Google,83545.015,14660,6994,11.94524092,0.477080491,0.141065,2949,416,28.32994744,200.829363
9/8/2020,Monetization ,810,155620,1254,0.645933014,0.00805809,0,0,0,0,0
9/8/2020,NB Search - Bing,1101.49,1873,82,13.43280488,0.043780032,0.090909,33,3,33.37848485,367.1633333
9/8/2020,NB Search - Google,51952.46,18138,1691,30.72292135,0.093229684,0.077586,812,63,63.98086207,824.6422222
9/8/2020,Prospecting - Discovery,8529.0383,556875,5157,1.653875955,0.009260606,0.042254,142,6,60.06365,1421.506383
9/8/2020,Prospecting - Facebook,4401.99,247506,653,6.741179173,0.00263832,0.036082,194,7,22.6906701,628.8557143
9/8/2020,Prospecting - Native,2435.08,0,3187,0.76406652,0.003106753,0,18,0,135.2822222,0
9/8/2020,Prospecting - Twitter,0,0,0,0,0,0,1,0,0,0
9/8/2020,Prospecting - YouTube,48264.387,6933461,10577,4.563145221,0.001525501,0.5,4,2,12066.09675,24132.1935
9/8/2020,RT - Discovery,3930.117,159840,1505,2.611373422,0.009415666,0.025,40,1,98.252925,3930.117
9/8/2020,RT - Display,4227.22,170347,520,8.129269231,0.003052593,0.08,25,2,169.0888,2113.61
9/8/2020,RT - Facebook,2984.25,163563,253,11.79545455,0.001546805,0.068966,29,2,102.9051724,1492.125
9/8/2020,RT - Native,23.19,0,14,1.656428571,0.003813675,0,0,0,0,0
9/8/2020,RT - YouTube,1940.0034,57682,289,6.712814533,0.005010228,0,0,0,0,0
9/8/2020,Smart Display,2003.8237,922946,7931,0.25265713,0.008593135,0,3,0,667.9412333,0
9/9/2020,Brand Search - Bing,6486.14,30105,1170,5.543709402,0.038863976,0.134021,194,26,33.43371134,249.4669231
9/9/2020,Brand Search - Google,80980.28,13768,6461,12.53370686,0.469276583,0.136706,2787,381,29.05643344,212.5466667
9/9/2020,Monetization ,810.28,144797,1348,0.601097923,0.009309585,0,0,0,0,0
9/9/2020,NB Search - Bing,1321.05,1869,94,14.0537234,0.050294275,0.035714,28,1,47.18035714,1321.05
9/9/2020,NB Search - Google,50555.91,17729,1622,31.16887176,0.091488522,0.052885,832,44,60.7643149,1148.997955
9/9/2020,Prospecting - Discovery,8686.1617,726357,5924,1.466266323,0.008155769,0.047945,146,7,59.49425822,1240.880243
9/9/2020,Prospecting - Facebook,4288,283543,785,5.462420382,0.00276854,0,240,0,17.86666667,0
9/9/2020,Prospecting - Native,3664.2,0,4135,0.886142684,0.002455192,0.032258,31,1,118.2,3664.2
9/9/2020,Prospecting - Twitter,0,0,0,0,0,0,1,0,0,0
9/9/2020,Prospecting - YouTube,30511.8057,4260290,7250,4.208524924,0.001701762,0,0,0,0,0
9/9/2020,RT - Discovery,4082.9159,216476,1942,2.102428373,0.008970971,0.073171,41,3,99.58331463,1360.971967
9/9/2020,RT - Display,3328.62,171637,499,6.670581162,0.002907299,0.041667,24,1,138.6925,3328.62
9/9/2020,RT - Facebook,2979.95,164632,275,10.83618182,0.001670392,0.021739,46,1,64.78152174,2979.95
9/9/2020,RT - Native,32.03,0,16,2.001875,0.003901487,0,3,0,10.67666667,0
9/9/2020,RT - YouTube,1952.8724,59445,300,6.509574667,0.005046682,0,0,0,0,0
9/9/2020,Smart Display,723.5724,421908,3566,0.202908693,0.00845208,0,4,0,180.8931,0
9/10/2020,Brand Search - Bing,6666.08,28651,1083,6.155198523,0.037799728,0.108911,202,22,33.00039604,303.0036364
9/10/2020,Brand Search - Google,90915.69,13644,6825,13.32098022,0.500219877,0.128764,2889,372,31.4696054,244.3970161
9/10/2020,Monetization ,775.18,159533,1146,0.676422339,0.007183467,0,0,0,0,0
9/10/2020,NB Search - Bing,890.98,1525,61,14.60622951,0.04,0.066667,30,2,29.69933333,445.49
9/10/2020,NB Search - Google,52527.87,17487,1668,31.49152878,0.095385143,0.06502,769,50,68.30672302,1050.5574
9/10/2020,Prospecting - Discovery,8094.1352,766470,6010,1.346777903,0.007841142,0.05042,119,6,68.01794286,1349.022533
9/10/2020,Prospecting - Facebook,5351.05,374598,875,6.115485714,0.002335837,0.017467,229,4,23.36703057,1337.7625
9/10/2020,Prospecting - Native,4015.19,0,4837,0.830099235,0.002217254,0,25,0,160.6076,0
9/10/2020,Prospecting - YouTube,0,0,0,0,0,0,1,0,0,0
9/10/2020,RT - Discovery,3891.9962,188771,1783,2.182835782,0.009445307,0.08,50,4,77.839924,972.99905
9/10/2020,RT - Display,2390.02,180056,512,4.668007813,0.00284356,0,26,0,91.92384615,0
9/10/2020,RT - Facebook,3017.93,161759,299,10.09341137,0.001848429,0.113636,44,5,68.58931818,603.586
9/10/2020,RT - Native,29.96,0,16,1.8725,0.00334728,0.333333,3,1,9.986666667,29.96
9/10/2020,RT - YouTube,2146.3394,63641,315,6.813775873,0.004949639,0,0,0,0,0
9/10/2020,Smart Display,1623.3421,839529,6913,0.234824548,0.008234379,0,0,0,0,0
9/11/2020,Brand Search - Bing,6446.86,22645,1051,6.134024738,0.046412011,0.110048,209,23,30.8462201,280.2982609
9/11/2020,Brand Search - Google,90964.42,13982,7000,12.99491714,0.500643685,0.172541,2979,514,30.53521987,176.9735798
9/11/2020,Monetization ,828,131116,1167,0.709511568,0.008900516,0,0,0,0,0
9/11/2020,NB Search - Bing,726.82,1188,56,12.97892857,0.047138047,0.058824,17,1,42.75411765,726.82
9/11/2020,NB Search - Google,50961.87,16235,1586,32.13232661,0.097690176,0.07723,751,58,67.85868176,878.652931
9/11/2020,Prospecting - Discovery,7743.1173,643232,5386,1.43763782,0.00837334,0.028777,139,4,55.70587986,1935.779325
9/11/2020,Prospecting - Facebook,5829.05,378348,951,6.129390116,0.002513559,0.012195,246,3,23.6953252,1943.016667
9/11/2020,Prospecting - Native,3080.31,0,4298,0.716684504,0.003068989,0.076923,26,2,118.4734615,1540.155
9/11/2020,Prospecting - YouTube,96092.4564,13183480,21209,4.530739611,0.001608756,0,3,0,32030.8188,0
9/11/2020,RT - Discovery,3391.74,154532,1482,2.288623482,0.009590247,0.095238,42,4,80.75571429,847.935
9/11/2020,RT - Display,3397.01,178846,550,6.176381818,0.003075271,0.095238,21,2,161.762381,1698.505
9/11/2020,RT - Facebook,3673.5999,180630,308,11.9272724,0.001705143,0.044444,45,2,81.63555333,1836.79995
9/11/2020,RT - Native,9.59,0,8,1.19875,0.001880583,0,3,0,3.196666667,0
9/11/2020,RT - YouTube,2321.4592,69295,327,7.099263609,0.004718955,0,0,0,0,0
9/11/2020,Smart Display,1011.3975,543863,4934,0.204985306,0.009072138,0,1,0,1011.3975,0
9/12/2020,Brand Search - Bing,3256.73,26733,728,4.47353022,0.02723226,0.170213,141,24,23.09737589,135.6970833
9/12/2020,Brand Search - Google,59075.4944,8977,4570,12.92680403,0.509078757,0.12703,2094,266,28.21179293,222.0883248
9/12/2020,Monetization ,817.37,119598,1253,0.652330407,0.010476764,0,0,0,0,0
9/12/2020,NB Search - Bing,394.38,776,31,12.72193548,0.039948454,0.153846,13,2,30.33692308,197.19
9/12/2020,NB Search - Google,34487.07,11340,1058,32.59647448,0.09329806,0.06679,539,36,63.98343228,957.9741667
9/12/2020,Prospecting - Discovery,6687.2755,521179,4190,1.596008473,0.008039464,0.016949,118,2,56.67182627,3343.63775
9/12/2020,Prospecting - Facebook,5776.32,385367,942,6.131974522,0.002444423,0.004762,210,1,27.50628571,5776.32
9/12/2020,Prospecting - Native,2234.09,0,4006,0.557685971,0.003953857,0,26,0,85.92653846,0
9/12/2020,Prospecting - Twitter,0,0,0,0,0,0,2,0,0,0
9/12/2020,Prospecting - YouTube,96783.2966,14224454,23845,4.05885077,0.001676339,0,3,0,32261.09887,0
9/12/2020,RT - Discovery,3132.9877,126733,1174,2.668643697,0.00926357,0.107143,28,3,111.8924179,1044.329233
9/12/2020,RT - Display,3064.44,151002,613,4.99908646,0.004059549,0.181818,22,4,139.2927273,766.11
9/12/2020,RT - Facebook,4343.07,206593,372,11.67491935,0.001800642,0,40,0,108.57675,0
9/12/2020,RT - Native,15.75,0,7,2.25,0.002432245,0,1,0,15.75,0
9/12/2020,RT - YouTube,2582.9957,73574,412,6.269407039,0.005599804,0,0,0,0,0
9/12/2020,Smart Display,698.0085,232518,2252,0.309950488,0.009685272,0,2,0,349.00425,0
9/13/2020,Brand Search - Bing,3031.1,25873,684,4.431432749,0.026436826,0.087591,137,12,22.12481752,252.5916667
9/13/2020,Brand Search - Google,40656.87,7212,3435,11.83606114,0.476289517,0.090909,1650,150,24.64052727,271.0458
9/13/2020,Monetization ,798.83,114504,1408,0.567350852,0.012296514,0,0,0,0,0
9/13/2020,NB Search - Bing,679.97,777,45,15.11044444,0.057915058,0.05,20,1,33.9985,679.97
9/13/2020,NB Search - Google,30674.94,10365,967,31.72175801,0.093294742,0.041152,486,20,63.11716049,1533.747
9/13/2020,Prospecting - Discovery,6286.9807,663593,4608,1.364362131,0.006944015,0.018182,110,2,57.15437,3143.49035
9/13/2020,Prospecting - Facebook,5147.45,338311,889,5.79015748,0.00262776,0.004878,205,1,25.1095122,5147.45
9/13/2020,Prospecting - Native,2714.15,0,6159,0.440680305,0.004555881,0,9,0,301.5722222,0
9/13/2020,Prospecting - Twitter,0,0,0,0,0,0,1,0,0,0
9/13/2020,Prospecting - YouTube,96361.6481,13585573,24219,3.978762463,0.0017827,0,3,0,32120.54937,0
9/13/2020,RT - Discovery,3269.9917,175651,1521,2.149895924,0.008659216,0.026316,38,1,86.05241316,3269.9917
9/13/2020,RT - Display,2386.15,165182,568,4.20096831,0.003438631,0,18,0,132.5638889,0
9/13/2020,RT - Facebook,3938.84,205738,338,11.65337278,0.001642866,0,48,0,82.05916667,0
9/13/2020,RT - Native,41.46,0,15,2.764,0.004072767,0,1,0,41.46,0
9/13/2020,RT - YouTube,2721.1847,73193,421,6.463621615,0.005751916,0,0,0,0,0
9/13/2020,Smart Display,402.286,287051,2114,0.190296121,0.007364545,0,1,0,402.286,0
9/14/2020,Brand Search - Bing,5803.31,35693,1207,4.808044739,0.033816154,0.156425,179,28,32.42072626,207.2610714
9/14/2020,Brand Search - Google,85999.8825,14213,6798,12.65076236,0.478294519,0.135145,2871,388,29.95467868,221.6491817
9/14/2020,Monetization ,771.8799,114452,1194,0.646465578,0.010432321,0,0,0,0,0
9/14/2020,NB Search - Bing,934.96,1477,69,13.55014493,0.046716317,0,25,0,37.3984,0
9/14/2020,NB Search - Google,50738.67,17301,1570,32.3176242,0.0907462,0.06096,771,47,65.80891051,1079.54617
9/14/2020,Prospecting - Discovery,7704.8026,523376,3694,2.085761397,0.007058023,0.020833,144,3,53.50557361,2568.267533
9/14/2020,Prospecting - Facebook,5453.03,320242,854,6.38528103,0.002666733,0.013393,224,3,24.34388393,1817.676667
9/14/2020,Prospecting - Native,3412.38,0,14884,0.229264983,0.006899343,0.038462,26,1,131.2453846,3412.38
9/14/2020,Prospecting - YouTube,51694.8526,7164479,12814,4.034247901,0.001788546,0.333333,3,1,17231.61753,51694.8526
9/14/2020,RT - Discovery,3332.2846,156439,1355,2.459250627,0.008661523,0.0625,48,3,69.42259583,1110.761533
9/14/2020,RT - Display,3561.58,173369,561,6.348627451,0.003235873,0.041667,24,1,148.3991667,3561.58
9/14/2020,RT - Facebook,3841.96,199571,354,10.85299435,0.001773805,0.04878,41,2,93.70634146,1920.98
9/14/2020,RT - Native,48.55,0,18,2.697222222,0.003733665,0,1,0,48.55,0
9/14/2020,RT - YouTube,2568.2394,65547,336,7.643569643,0.005126093,0,0,0,0,0
9/14/2020,Smart Display,1884.5676,815591,5433,0.346874213,0.006661427,0,3,0,628.1892,0
9/15/2020,Brand Search - Bing,5610.66,28277,1256,4.467085987,0.044417725,0.119565,184,22,30.49271739,255.03
9/15/2020,Brand Search - Google,77962.4434,13330,5998,12.99807326,0.449962491,0.126793,2579,327,30.22971826,238.4172581
9/15/2020,Monetization ,803.16,94280,990,0.811272727,0.010500636,0,0,0,0,0
9/15/2020,NB Search - Bing,1237.25,1565,85,14.55588235,0.054313099,0.125,32,4,38.6640625,309.3125
9/15/2020,NB Search - Google,55918.65,18183,1635,34.20100917,0.089919155,0.075325,770,58,72.62162338,964.1146552
9/15/2020,Prospecting - Discovery,5364.5397,507491,3039,1.765231885,0.005988284,0.04,100,4,53.645397,1341.134925
9/15/2020,Prospecting - Facebook,5722.5799,309023,894,6.401096085,0.002892989,0.013333,225,3,25.43368844,1907.526633
9/15/2020,Prospecting - Native,4091.09,0,17766,0.230276371,0.007124699,0.133333,15,2,272.7393333,2045.545
9/15/2020,Prospecting - Twitter,0,0,0,0,0,0,2,0,0,0
9/15/2020,Prospecting - YouTube,52398.1361,6816218,12759,4.106758845,0.001871859,0,2,0,26199.06805,0
9/15/2020,RT - Discovery,3066.2138,131851,1084,2.828610517,0.008221401,0.037037,27,1,113.5634741,3066.2138
9/15/2020,RT - Display,3224.26,190734,511,6.309706458,0.002679124,0.24,25,6,128.9704,537.3766667
9/15/2020,RT - Facebook,3709.82,176825,333,11.1406006,0.001883218,0.076923,39,3,95.12358974,1236.606667
9/15/2020,RT - Native,50.58,0,17,2.975294118,0.003664583,0,1,0,50.58,0
9/15/2020,RT - YouTube,2756.397,70551,415,6.641920482,0.00588227,0,0,0,0,0
9/15/2020,Smart Display,1247.4104,497987,4022,0.310146793,0.008076516,0.333333,3,1,415.8034667,1247.4104
9/16/2020,Brand Search - Bing,5469.07,13121,781,7.002650448,0.059522902,0.115385,182,21,30.04983516,260.4319048
9/16/2020,Brand Search - Google,76320.13,12601,5802,13.1541072,0.460439648,0.128693,2471,318,30.88633347,240.0004088
9/16/2020,Monetization ,793.3999,64463,1524,0.520603609,0.023641469,0,0,0,0,0
9/16/2020,NB Search - Bing,889.17,1544,55,16.16672727,0.035621762,0,26,0,34.19884615,0
9/16/2020,NB Search - Google,60777.2,17658,1662,36.56871239,0.094121645,0.067688,783,53,77.62094508,1146.739623
9/16/2020,Prospecting - Discovery,6816.1393,607003,4302,1.584411739,0.00708728,0.020408,98,2,69.55244184,3408.06965
9/16/2020,Prospecting - Facebook,5518.9201,322546,933,5.915241265,0.002892611,0.015444,259,4,21.30857181,1379.730025
9/16/2020,Prospecting - Native,4505.64,0,15229,0.295859216,0.006938101,0.037037,27,1,166.8755556,4505.64
9/16/2020,Prospecting - Twitter,0,0,0,0,0,0,1,0,0,0
9/16/2020,Prospecting - YouTube,51347.4652,6816684,13532,3.794521519,0.001985129,0,0,0,0,0
9/16/2020,RT - Discovery,3130.0862,164563,1438,2.176694159,0.008738295,0.147059,34,5,92.06135882,626.01724
9/16/2020,RT - Display,4488.62,169479,516,8.698875969,0.003044625,0.08,25,2,179.5448,2244.31
9/16/2020,RT - Facebook,4044.9999,200949,406,9.963053941,0.002020413,0.022222,45,1,89.88888667,4044.9999
9/16/2020,RT - Native,74.49,0,22,3.385909091,0.004281822,0,1,0,74.49,0
9/16/2020,RT - YouTube,2900.6872,73813,438,6.622573516,0.005933914,0,0,0,0,0
9/16/2020,Smart Display,111.5257,62437,757,0.147325892,0.012124221,0,0,0,0,0
9/17/2020,Brand Search - Bing,6366.11,20838,1164,5.469166667,0.055859487,0.14554,213,31,29.88784038,205.3583871
9/17/2020,Brand Search - Google,91359.99,13665,6648,13.74247744,0.486498353,0.162192,2682,435,34.06412752,210.0229655
9/17/2020,Monetization ,782.45,120842,1205,0.6493361,0.009971699,0,0,0,0,0
9/17/2020,NB Search - Bing,868.5,1524,60,14.475,0.039370079,0,21,0,41.35714286,0
9/17/2020,NB Search - Google,69095.7,18712,1823,37.90219419,0.097424113,0.067816,870,59,79.42034483,1171.113559
9/17/2020,Prospecting - Discovery,7465.9435,474871,4315,1.730230243,0.009086678,0.029412,102,3,73.19552451,2488.647833
9/17/2020,Prospecting - Facebook,5674.0398,333421,916,6.194366594,0.002747277,0.013274,226,3,25.1063708,1891.3466
9/17/2020,Prospecting - Native,3267.58,0,3918,0.833991833,0.003375177,0.2,15,3,217.8386667,1089.193333
9/17/2020,Prospecting - Twitter,0,0,0,0,0,0,2,0,0,0
9/17/2020,Prospecting - YouTube,53151.9974,6789573,13845,3.839075291,0.002039156,0,3,0,17717.33247,0
9/17/2020,RT - Discovery,3483.9232,154666,1426,2.443143899,0.009219867,0.09375,32,3,108.8726,1161.307733
9/17/2020,RT - Display,2746.57,178606,523,5.251567878,0.002928233,0.1,20,2,137.3285,1373.285
9/17/2020,RT - Facebook,4078.82,181897,352,11.58755682,0.001935161,0.073171,41,3,99.48341463,1359.606667
9/17/2020,RT - Native,86.97,0,27,3.221111111,0.005012997,0,3,0,28.99,0
9/17/2020,RT - YouTube,3351.1952,76454,455,7.365264176,0.005951291,0,0,0,0,0
9/17/2020,Smart Display,269.6702,58474,492,0.548110163,0.008413996,0,2,0,134.8351,0
9/18/2020,Brand Search - Bing,5840.58,14840,956,6.109393305,0.064420485,0.168605,172,29,33.95686047,201.3993103
9/18/2020,Brand Search - Google,94285.8966,14116,6886,13.69240439,0.487815245,0.183636,2750,505,34.28578058,186.7047457
9/18/2020,Monetization ,787.67,88279,1404,0.561018519,0.015904122,0,0,0,0,0
9/18/2020,NB Search - Bing,657.89,1383,50,13.1578,0.03615329,0,14,0,46.99214286,0
9/18/2020,NB Search - Google,60993.06,17361,1673,36.45729827,0.096365417,0.075,840,63,72.61078571,968.1438095
9/18/2020,Prospecting - Discovery,5426.403,589337,4203,1.291078515,0.007131743,0.106667,75,8,72.35204,678.300375
9/18/2020,Prospecting - Facebook,5875.37,341770,821,7.1563581,0.0024022,0.021739,184,4,31.9313587,1468.8425
9/18/2020,Prospecting - Native,3152.94,0,3416,0.922991803,0.003002813,0.142857,21,3,150.14,1050.98
9/18/2020,Prospecting - YouTube,53391.5173,6883712,13266,4.024688474,0.001927158,0,2,0,26695.75865,0
9/18/2020,RT - Discovery,2675.3856,129366,1191,2.246335516,0.009206438,0.16,25,4,107.015424,668.8464
9/18/2020,RT - Display,2455.2,168787,500,4.9104,0.002962313,0.117647,17,2,144.4235294,1227.6
9/18/2020,RT - Facebook,4444.17,201910,354,12.55415254,0.001753256,0.026316,38,1,116.9518421,4444.17
9/18/2020,RT - Native,44.05,0,12,3.670833333,0.002301937,0,4,0,11.0125,0
9/18/2020,RT - YouTube,3376.7311,76016,438,7.709431735,0.005761945,0,0,0,0,0
9/18/2020,Smart Display,2042.0704,671612,3989,0.511925395,0.005939441,0.333333,3,1,680.6901333,2042.0704
9/19/2020,Brand Search - Bing,3255.41,9854,591,5.508307953,0.059975644,0.108527,129,14,25.23573643,232.5292857
9/19/2020,Brand Search - Google,56844.6,8631,4352,13.06171875,0.504228942,0.144737,1976,286,28.76751012,198.7573427
9/19/2020,Monetization ,821.41,96861,1128,0.728200355,0.011645554,0,0,0,0,0
9/19/2020,NB Search - Bing,368.92,857,27,13.6637037,0.031505251,0,16,0,23.0575,0
9/19/2020,NB Search - Google,37503.07,10836,1045,35.88810526,0.0964378,0.091562,557,51,67.33046679,735.3543137
9/19/2020,Prospecting - Discovery,5555.0897,427198,2958,1.877988404,0.00692419,0.010309,97,1,57.26896598,5555.0897
9/19/2020,Prospecting - Facebook,6281.73,387959,915,6.865278689,0.002358497,0.0181,221,4,28.42411765,1570.4325
9/19/2020,Prospecting - Native,2093.62,0,2283,0.917047744,0.003326694,0.111111,9,1,232.6244444,2093.62
9/19/2020,Prospecting - YouTube,54199.0989,6991391,12900,4.201480535,0.001845126,0,0,0,0,0
9/19/2020,RT - Discovery,2827.6302,168560,1492,1.895194504,0.008851448,0,31,0,91.21387742,0
9/19/2020,RT - Display,4078.41,143116,541,7.538650647,0.00378015,0.037037,27,1,151.0522222,4078.41
9/19/2020,RT - Facebook,4651.52,216279,389,11.95763496,0.001798603,0.021277,47,1,98.96851064,4651.52
9/19/2020,RT - Native,24.3,0,7,3.471428571,0.002065506,0,0,0,0,0
9/19/2020,RT - YouTube,3217.9962,73699,398,8.085417588,0.005400345,0,0,0,0,0
9/19/2020,Smart Display,1424.6818,588411,3624,0.393124117,0.00615896,0,0,0,0,0
9/20/2020,Brand Search - Bing,3216.53,20784,836,3.847523923,0.040223249,0.145833,96,14,33.50552083,229.7521429
9/20/2020,Brand Search - Google,40566.12,6906,3455,11.74127931,0.500289603,0.100872,1606,162,25.25910336,250.4081481
9/20/2020,Monetization ,795.72,103684,1213,0.655993405,0.011699009,0,0,0,0,0
9/20/2020,NB Search - Bing,402.77,766,31,12.99258065,0.040469974,0.083333,12,1,33.56416667,402.77
9/20/2020,NB Search - Google,34005.48,9959,924,36.80246753,0.0927804,0.053803,539,29,63.08994434,1172.602759
9/20/2020,Prospecting - Discovery,5798.5778,652807,4200,1.380613762,0.006433755,0.034483,87,3,66.65031954,1932.859267
9/20/2020,Prospecting - Facebook,5383.1,337314,819,6.572771673,0.002428005,0.015544,193,3,27.89170984,1794.366667
9/20/2020,Prospecting - Native,2393.36,0,4009,0.596996757,0.003951066,0.083333,12,1,199.4466667,2393.36
9/20/2020,Prospecting - Twitter,0,0,0,0,0,0,2,0,0,0
9/20/2020,Prospecting - YouTube,54827.5138,7038315,13030,4.207790775,0.001851295,0.2,5,1,10965.50276,54827.5138
9/20/2020,RT - Discovery,2677.7633,150422,1242,2.156009098,0.008256771,0.086957,23,2,116.4244913,1338.88165
9/20/2020,RT - Display,3058.91,152491,545,5.612678899,0.003573981,0.066667,15,1,203.9273333,3058.91
9/20/2020,RT - Facebook,3893.85,192989,318,12.24481132,0.001647762,0.020833,48,1,81.121875,3893.85
9/20/2020,RT - Native,35.2,0,9,3.911111111,0.002749771,0,0,0,0,0
9/20/2020,RT - YouTube,2935.7063,69973,366,8.021055464,0.005230589,0,0,0,0,0
9/20/2020,Smart Display,1188.104,602647,4710,0.25225138,0.007815521,0,0,0,0,0
9/21/2020,Brand Search - Bing,5490.3,18160,1185,4.633164557,0.065253304,0.096774,186,18,29.51774194,305.0166667
9/21/2020,Brand Search - Google,85230.7132,13783,6516,13.08021995,0.472756294,0.135421,2651,359,32.15040106,237.4114574
9/21/2020,Monetization ,801.23,73697,1316,0.608837386,0.017856901,0,0,0,0,0
9/21/2020,NB Search - Bing,871.15,1764,66,13.19924242,0.037414966,0.095238,21,2,41.48333333,435.575
9/21/2020,NB Search - Google,64252.14,19232,1742,36.8841217,0.090578203,0.050056,899,45,71.47067853,1427.825333
